Doctor Identifier,Risk
468840809,2.5002110813294734e-05
637339653,2.5002110813294734e-05
257730017,2.5002110813294734e-05
639465854,2.5002110813294734e-05
385871524,2.5002110813294734e-05
242539491,2.5002110813294734e-05
178599946,2.5002110813294734e-05
938045025,2.5002110813294734e-05
868163751,2.5002110813294734e-05
984811784,2.5002110813294734e-05
289877312,2.5002110813294734e-05
367704411,2.5002110813294734e-05
128357591,2.5002110813294734e-05
209361935,2.5002110813294734e-05
137924650,2.5002110813294734e-05
968723560,2.5002110813294734e-05
154946893,2.5002110813294734e-05
775298734,2.5002110813294734e-05
544695698,2.5002110813294734e-05
476805874,2.5002110813294734e-05
705998487,2.5002110813294734e-05
490361571,2.5002110813294734e-05
701096703,2.5002110813294734e-05
444017007,2.5002110813294734e-05
278569846,2.5002110813294734e-05
907829198,2.5002110813294734e-05
626336458,2.5002110813294734e-05
814680880,2.5002110813294734e-05
384565583,2.5002110813294734e-05
248895542,2.5002110813294734e-05
524069070,2.5002110813294734e-05
644184841,2.5002110813294734e-05
797650299,2.5002110813294734e-05
869512592,2.5002110813294734e-05
499114014,2.5002110813294734e-05
132412899,2.5002110813294734e-05
179271164,2.5002110813294734e-05
281266748,2.5002110813294734e-05
459854824,2.5002110813294734e-05
786701334,2.5002110813294734e-05
651225077,2.5002110813294734e-05
108082939,2.5002110813294734e-05
400111757,2.5002110813294734e-05
668340512,2.5002110813294734e-05
793519694,2.5002110813294734e-05
611642431,2.5002110813294734e-05
718168815,2.5002110813294734e-05
854208520,2.5002110813294734e-05
214391583,2.5002110813294734e-05
231652481,2.5002110813294734e-05
848393813,2.5002110813294734e-05
657358548,2.5002110813294734e-05
786676111,2.5002110813294734e-05
342116231,2.5002110813294734e-05
202249797,2.5002110813294734e-05
813106398,2.5002110813294734e-05
453581527,2.5002110813294734e-05
481652889,2.5002110813294734e-05
532715778,2.5002110813294734e-05
139097989,2.5002110813294734e-05
817715285,2.5002110813294734e-05
780383119,2.5002110813294734e-05
432169308,2.5002110813294734e-05
412856638,2.5002110813294734e-05
211374532,2.5002110813294734e-05
246962529,2.5002110813294734e-05
397264109,2.5002110813294734e-05
546694671,2.5002110813294734e-05
729233027,2.5002110813294734e-05
401842573,2.5002110813294734e-05
182562990,2.5002110813294734e-05
747092280,2.5002110813294734e-05
983270536,2.5002110813294734e-05
352763477,2.5002110813294734e-05
716669605,2.5002110813294734e-05
655088176,2.5002110813294734e-05
475439432,2.5002110813294734e-05
180950607,2.5002110813294734e-05
991501464,2.5002110813294734e-05
401411065,2.5002110813294734e-05
715286504,2.5002110813294734e-05
903614496,2.5002110813294734e-05
886471536,2.5002110813294734e-05
233237184,2.5002110813294734e-05
293774029,2.5002110813294734e-05
364591376,2.5002110813294734e-05
142980753,2.5002110813294734e-05
874554646,2.5002110813294734e-05
123076971,2.5002110813294734e-05
797058925,2.5002110813294734e-05
621172193,2.5002110813294734e-05
141358396,2.5002110813294734e-05
205043257,2.5002110813294734e-05
320991289,2.5002110813294734e-05
168822773,2.5002110813294734e-05
476799232,2.5002110813294734e-05
663181491,2.5002110813294734e-05
938683855,2.5002110813294734e-05
207007177,2.5002110813294734e-05
412406629,2.5002110813294734e-05
175120401,2.5002110813294734e-05
941015804,2.5002110813294734e-05
195395417,2.5002110813294734e-05
736244611,2.5002110813294734e-05
763452121,2.5002110813294734e-05
975571332,2.5002110813294734e-05
251112545,2.5002110813294734e-05
372788919,2.5002110813294734e-05
557169461,2.5002110813294734e-05
691355707,2.5002110813294734e-05
401974556,2.5002110813294734e-05
944271113,2.5002110813294734e-05
123602402,2.5002110813294734e-05
440724293,2.5002110813294734e-05
343053033,2.5002110813294734e-05
292949310,2.5002110813294734e-05
145869219,2.5002110813294734e-05
934779717,2.5002110813294734e-05
907144035,2.5002110813294734e-05
429028750,2.5002110813294734e-05
292491700,2.5002110813294734e-05
728236004,2.5002110813294734e-05
266803325,2.5002110813294734e-05
500087669,2.5002110813294734e-05
158944685,2.5002110813294734e-05
865655672,2.5002110813294734e-05
922877020,2.5002110813294734e-05
514187085,2.5002110813294734e-05
678730509,2.5002110813294734e-05
888296006,2.5002110813294734e-05
946419178,2.5002110813294734e-05
428708867,2.5002110813294734e-05
614418084,2.5002110813294734e-05
123155139,2.5002110813294734e-05
142245020,2.5002110813294734e-05
611291527,2.5002110813294734e-05
198198013,2.5002110813294734e-05
202418169,2.5002110813294734e-05
901689851,2.5002110813294734e-05
341803929,2.5002110813294734e-05
531961678,2.5002110813294734e-05
948563704,2.5002110813294734e-05
397034059,2.5002110813294734e-05
996916162,2.5002110813294734e-05
582535362,2.5002110813294734e-05
147583612,2.5002110813294734e-05
957453268,2.5002110813294734e-05
502405303,2.5002110813294734e-05
924163046,2.5002110813294734e-05
764546029,2.5002110813294734e-05
428280783,2.5002110813294734e-05
300400388,2.5002110813294734e-05
187259380,2.5002110813294734e-05
944176284,2.5002110813294734e-05
179910674,2.5002110813294734e-05
557407064,2.5002110813294734e-05
303597192,2.5002110813294734e-05
219376565,2.5002110813294734e-05
123476319,2.5002110813294734e-05
912684677,2.5002110813294734e-05
423468070,2.5002110813294734e-05
890550052,2.5002110813294734e-05
324698935,2.5002110813294734e-05
497967158,2.5002110813294734e-05
532022436,2.5002110813294734e-05
677719277,2.5002110813294734e-05
951270087,2.5002110813294734e-05
763125643,2.5002110813294734e-05
747621584,2.5002110813294734e-05
333658719,2.5002110813294734e-05
960127579,2.5002110813294734e-05
982954110,2.5002110813294734e-05
566279980,2.5002110813294734e-05
358610044,2.5002110813294734e-05
669604603,2.5002110813294734e-05
581161822,2.5002110813294734e-05
733928562,2.5002110813294734e-05
955149437,2.5002110813294734e-05
919922954,2.5002110813294734e-05
316367409,2.5002110813294734e-05
630715758,2.5002110813294734e-05
426467697,2.5002110813294734e-05
376416350,2.5002110813294734e-05
174425680,2.5002110813294734e-05
481874197,2.5002110813294734e-05
973554194,2.5002110813294734e-05
953169137,2.5002110813294734e-05
575523828,2.5002110813294734e-05
619713150,2.5002110813294734e-05
364287947,2.5002110813294734e-05
139630347,2.5002110813294734e-05
728682399,2.5002110813294734e-05
463842810,2.5002110813294734e-05
495375797,2.5002110813294734e-05
321247754,2.5002110813294734e-05
721051373,2.5002110813294734e-05
796252354,2.5002110813294734e-05
445046725,2.5002110813294734e-05
821459223,2.5002110813294734e-05
215166714,2.5002110813294734e-05
243985015,2.5002110813294734e-05
488560968,2.5002110813294734e-05
138061881,2.5002110813294734e-05
950943272,2.5002110813294734e-05
987026565,2.5002110813294734e-05
527901280,2.5002110813294734e-05
786344122,2.5002110813294734e-05
394874892,2.5002110813294734e-05
990920956,2.5002110813294734e-05
216341488,2.5002110813294734e-05
694374964,2.5002110813294734e-05
402686901,2.5002110813294734e-05
927169483,2.5002110813294734e-05
713105326,2.5002110813294734e-05
276622897,2.5002110813294734e-05
725707957,2.5002110813294734e-05
479400366,2.5002110813294734e-05
266623805,2.5002110813294734e-05
939383656,2.5002110813294734e-05
111833778,2.5002110813294734e-05
313256757,2.5002110813294734e-05
710361462,2.5002110813294734e-05
768071005,2.5002110813294734e-05
430560338,2.5002110813294734e-05
900892215,2.5002110813294734e-05
233935328,2.5002110813294734e-05
235783730,2.5002110813294734e-05
913544190,2.5002110813294734e-05
991019001,2.5002110813294734e-05
142328754,2.5002110813294734e-05
324004478,2.5002110813294734e-05
569036447,2.5002110813294734e-05
403127550,2.5002110813294734e-05
902628991,2.5002110813294734e-05
446757861,2.5002110813294734e-05
680730731,2.5002110813294734e-05
137713929,2.5002110813294734e-05
447141968,2.5002110813294734e-05
236448022,2.5002110813294734e-05
581373246,2.5002110813294734e-05
717950308,2.5002110813294734e-05
391694813,2.5002110813294734e-05
722637151,2.5002110813294734e-05
665642827,2.5002110813294734e-05
472079268,2.5002110813294734e-05
287815425,2.5002110813294734e-05
841930536,2.5002110813294734e-05
752392189,2.5002110813294734e-05
871018780,2.5002110813294734e-05
298459366,2.5002110813294734e-05
891040815,2.5002110813294734e-05
226885730,2.5002110813294734e-05
112263519,2.5002110813294734e-05
252666207,2.5002110813294734e-05
461784216,2.5002110813294734e-05
616371814,2.5002110813294734e-05
178634619,2.5002110813294734e-05
284557935,2.5002110813294734e-05
688266982,2.5002110813294734e-05
396812281,2.5002110813294734e-05
809743698,2.5002110813294734e-05
860644597,2.5002110813294734e-05
111219858,2.5002110813294734e-05
130619665,2.5002110813294734e-05
107184543,2.5002110813294734e-05
402162952,2.5002110813294734e-05
484810801,2.5002110813294734e-05
611887378,2.5002110813294734e-05
198090037,2.5002110813294734e-05
811433232,2.5002110813294734e-05
318565097,2.5002110813294734e-05
795992788,2.5002110813294734e-05
943378150,2.5002110813294734e-05
789794612,2.5002110813294734e-05
810713381,2.5002110813294734e-05
710099044,2.5002110813294734e-05
871910356,2.5002110813294734e-05
859350569,2.5002110813294734e-05
988872722,2.5002110813294734e-05
592729121,2.5002110813294734e-05
568715301,2.5002110813294734e-05
902875641,2.5002110813294734e-05
363182694,2.5002110813294734e-05
578797980,2.5002110813294734e-05
377071492,2.5002110813294734e-05
755991877,2.5002110813294734e-05
630942368,2.5002110813294734e-05
756018229,2.5002110813294734e-05
187466592,2.5002110813294734e-05
823385398,2.5002110813294734e-05
809165225,2.5002110813294734e-05
253418870,2.5002110813294734e-05
270141451,2.5002110813294734e-05
202298196,2.5002110813294734e-05
746380581,2.5002110813294734e-05
546002857,2.5002110813294734e-05
863813659,2.5002110813294734e-05
634006803,2.5002110813294734e-05
205601750,2.5002110813294734e-05
279477815,2.5002110813294734e-05
455876570,2.5002110813294734e-05
258576986,2.5002110813294734e-05
681160647,2.5002110813294734e-05
963956126,2.5002110813294734e-05
831670299,2.5002110813294734e-05
119146865,2.5002110813294734e-05
992937493,2.5002110813294734e-05
525606519,2.5002110813294734e-05
648871698,2.5002110813294734e-05
436437061,2.5002110813294734e-05
977991111,2.5002110813294734e-05
333644117,2.5002110813294734e-05
550444779,2.5002110813294734e-05
448452721,2.5002110813294734e-05
928305602,2.5002110813294734e-05
597631534,2.5002110813294734e-05
188865072,2.5002110813294734e-05
883224460,2.5002110813294734e-05
634462275,2.5002110813294734e-05
649887261,2.5002110813294734e-05
300897893,2.5002110813294734e-05
211967506,2.5002110813294734e-05
591980277,2.5002110813294734e-05
196225247,2.5002110813294734e-05
417106120,2.5002110813294734e-05
639821583,2.5002110813294734e-05
995558743,2.5002110813294734e-05
389538278,2.5002110813294734e-05
427294318,2.5002110813294734e-05
727551604,2.5002110813294734e-05
189899346,2.5002110813294734e-05
141864236,2.5002110813294734e-05
287190120,2.5002110813294734e-05
926901057,2.5002110813294734e-05
803240604,2.5002110813294734e-05
304675208,2.5002110813294734e-05
303976183,2.5002110813294734e-05
292411738,2.5002110813294734e-05
852069448,2.5002110813294734e-05
601937786,2.5002110813294734e-05
497980237,2.5002110813294734e-05
414238964,2.5002110813294734e-05
762192284,2.5002110813294734e-05
243836021,2.5002110813294734e-05
310468411,2.5002110813294734e-05
175638576,2.5002110813294734e-05
115600432,2.5002110813294734e-05
198548664,2.5002110813294734e-05
362855579,2.5002110813294734e-05
201128611,2.5002110813294734e-05
973974247,2.5002110813294734e-05
224602320,2.5002110813294734e-05
525604109,2.5002110813294734e-05
326837481,2.5002110813294734e-05
500419443,2.5002110813294734e-05
945800675,2.5002110813294734e-05
250368011,2.5002110813294734e-05
943324413,2.5002110813294734e-05
938632573,2.5002110813294734e-05
401243368,2.5002110813294734e-05
214706441,2.5002110813294734e-05
525021438,2.5002110813294734e-05
564513109,2.5002110813294734e-05
269798274,2.5002110813294734e-05
371383413,2.5002110813294734e-05
585954546,2.5002110813294734e-05
382781141,2.5002110813294734e-05
524541969,2.5002110813294734e-05
688422271,2.5002110813294734e-05
337935768,2.5002110813294734e-05
290557007,2.5002110813294734e-05
360700049,2.5002110813294734e-05
222104041,2.5002110813294734e-05
631526934,2.5002110813294734e-05
231028037,2.5002110813294734e-05
311170707,2.5002110813294734e-05
156098730,2.5002110813294734e-05
795990225,2.5002110813294734e-05
997393030,2.5002110813294734e-05
429250483,2.5002110813294734e-05
133832953,2.5002110813294734e-05
673369301,2.5002110813294734e-05
549005321,2.5002110813294734e-05
734357888,2.5002110813294734e-05
369130029,2.5002110813294734e-05
334518190,2.5002110813294734e-05
751546369,2.5002110813294734e-05
481571783,2.5002110813294734e-05
509399134,2.5002110813294734e-05
288812599,2.5002110813294734e-05
969091507,2.5002110813294734e-05
885965841,2.5002110813294734e-05
878031674,2.5002110813294734e-05
843452528,2.5002110813294734e-05
309599577,2.5002110813294734e-05
627127675,2.5002110813294734e-05
436405402,2.5002110813294734e-05
674546346,2.5002110813294734e-05
845854427,2.5002110813294734e-05
487831259,2.5002110813294734e-05
355596289,2.5002110813294734e-05
198229821,2.5002110813294734e-05
744710507,2.5002110813294734e-05
619953696,2.5002110813294734e-05
660641283,2.5002110813294734e-05
650290449,2.5002110813294734e-05
649479469,2.5002110813294734e-05
538626210,2.5002110813294734e-05
896853854,2.5002110813294734e-05
642491557,2.5002110813294734e-05
250768064,2.5002110813294734e-05
844528531,2.5002110813294734e-05
662544934,2.5002110813294734e-05
851148029,2.5002110813294734e-05
731057831,2.5002110813294734e-05
323321567,2.5002110813294734e-05
106122151,2.5002110813294734e-05
178007868,2.5002110813294734e-05
495732035,2.5002110813294734e-05
736468508,2.5002110813294734e-05
314813728,2.5002110813294734e-05
809231395,2.5002110813294734e-05
605286483,2.5002110813294734e-05
906488774,2.5002110813294734e-05
748891135,2.5002110813294734e-05
677107583,2.5002110813294734e-05
759110257,2.5002110813294734e-05
907929748,2.5002110813294734e-05
693761121,2.5002110813294734e-05
885096164,2.5002110813294734e-05
973656562,2.5002110813294734e-05
667657089,2.5002110813294734e-05
923815998,2.5002110813294734e-05
987928343,2.5002110813294734e-05
447204696,2.5002110813294734e-05
701245565,2.5002110813294734e-05
896654931,2.5002110813294734e-05
996455104,2.5002110813294734e-05
416586004,2.5002110813294734e-05
670666727,2.5002110813294734e-05
673381977,2.5002110813294734e-05
661351202,2.5002110813294734e-05
943804412,2.5002110813294734e-05
121121850,2.5002110813294734e-05
441628886,2.5002110813294734e-05
772885107,2.5002110813294734e-05
285980221,2.5002110813294734e-05
550806048,2.5002110813294734e-05
536709898,2.5002110813294734e-05
448228483,2.5002110813294734e-05
905140991,2.5002110813294734e-05
151195439,2.5002110813294734e-05
253444172,2.5002110813294734e-05
338321685,2.5002110813294734e-05
121098393,2.5002110813294734e-05
182867361,2.5002110813294734e-05
738206157,2.5002110813294734e-05
688121719,2.5002110813294734e-05
798331926,2.5002110813294734e-05
196464689,2.5002110813294734e-05
455283660,2.5002110813294734e-05
908929821,2.5002110813294734e-05
697487713,2.5002110813294734e-05
394425214,2.5002110813294734e-05
552290136,2.5002110813294734e-05
893262355,2.5002110813294734e-05
593865452,2.5002110813294734e-05
970665282,2.5002110813294734e-05
222714609,2.5002110813294734e-05
365755183,2.5002110813294734e-05
168754913,2.5002110813294734e-05
457571538,2.5002110813294734e-05
420999069,2.5002110813294734e-05
479055788,2.5002110813294734e-05
888148556,2.5002110813294734e-05
795678374,2.5002110813294734e-05
584837636,2.5002110813294734e-05
110306815,2.5002110813294734e-05
160754263,2.5002110813294734e-05
490158556,2.5002110813294734e-05
617406190,2.5002110813294734e-05
243602004,2.5002110813294734e-05
693872830,2.5002110813294734e-05
640350410,2.5002110813294734e-05
156942541,2.5002110813294734e-05
795309442,2.5002110813294734e-05
222914953,2.5002110813294734e-05
583527672,2.5002110813294734e-05
130696379,2.5002110813294734e-05
230289370,2.5002110813294734e-05
193910218,2.5002110813294734e-05
112809044,2.5002110813294734e-05
139147844,2.5002110813294734e-05
317806172,2.5002110813294734e-05
754958313,2.5002110813294734e-05
301982362,2.5002110813294734e-05
598365896,2.5002110813294734e-05
261355546,2.5002110813294734e-05
757077870,2.5002110813294734e-05
323444017,2.5002110813294734e-05
658315123,2.5002110813294734e-05
289139398,2.5002110813294734e-05
545100688,2.5002110813294734e-05
143903213,2.5002110813294734e-05
361403860,2.5002110813294734e-05
240397287,2.5002110813294734e-05
747239563,2.5002110813294734e-05
321604026,2.5002110813294734e-05
610311956,2.5002110813294734e-05
167200876,2.5002110813294734e-05
593199052,2.5002110813294734e-05
437644661,2.5002110813294734e-05
706274481,2.5002110813294734e-05
465334057,2.5002110813294734e-05
357458680,2.5002110813294734e-05
968252143,2.5002110813294734e-05
917128530,2.5002110813294734e-05
546272393,2.5002110813294734e-05
813683494,2.5002110813294734e-05
597447554,2.5002110813294734e-05
671350910,2.5002110813294734e-05
971707345,2.5002110813294734e-05
888795989,2.5002110813294734e-05
886727839,2.5002110813294734e-05
182135212,2.5002110813294734e-05
971161380,2.5002110813294734e-05
953007697,2.5002110813294734e-05
117388236,2.5002110813294734e-05
641834691,2.5002110813294734e-05
231260537,2.5002110813294734e-05
794293365,2.5002110813294734e-05
789752000,2.5002110813294734e-05
687526185,2.5002110813294734e-05
725199092,2.5002110813294734e-05
870974584,2.5002110813294734e-05
540740071,2.5002110813294734e-05
510038329,2.5002110813294734e-05
951534220,2.5002110813294734e-05
292971343,2.5002110813294734e-05
329406914,2.5002110813294734e-05
464218325,2.5002110813294734e-05
387905892,2.5002110813294734e-05
690280083,2.5002110813294734e-05
918473605,2.5002110813294734e-05
185549918,2.5002110813294734e-05
460946915,2.5002110813294734e-05
531405478,2.5002110813294734e-05
156238330,2.5002110813294734e-05
341264248,2.5002110813294734e-05
627017841,2.5002110813294734e-05
179441450,2.5002110813294734e-05
277659630,2.5002110813294734e-05
717682231,2.5002110813294734e-05
996657270,2.5002110813294734e-05
981942803,2.5002110813294734e-05
618174590,2.5002110813294734e-05
481168522,2.5002110813294734e-05
540947079,2.5002110813294734e-05
426033577,2.5002110813294734e-05
195943128,2.5002110813294734e-05
514156904,2.5002110813294734e-05
463096367,2.5002110813294734e-05
208282160,2.5002110813294734e-05
699064376,2.5002110813294734e-05
657791515,2.5002110813294734e-05
869160238,2.5002110813294734e-05
866975706,2.5002110813294734e-05
131000903,2.5002110813294734e-05
494535150,2.5002110813294734e-05
401311366,2.5002110813294734e-05
927939109,2.5002110813294734e-05
551733386,2.5002110813294734e-05
637303232,2.5002110813294734e-05
583958867,2.5002110813294734e-05
756917585,2.5002110813294734e-05
243241303,2.5002110813294734e-05
560250297,2.5002110813294734e-05
683072098,2.5002110813294734e-05
458670119,2.5002110813294734e-05
292692982,2.5002110813294734e-05
847476164,2.5002110813294734e-05
800423315,2.5002110813294734e-05
170814176,2.5002110813294734e-05
102627216,2.5002110813294734e-05
771379469,2.5002110813294734e-05
528078858,2.5002110813294734e-05
217435758,2.5002110813294734e-05
679541365,2.5002110813294734e-05
400054612,2.5002110813294734e-05
139496830,2.5002110813294734e-05
415950549,2.5002110813294734e-05
782900226,2.5002110813294734e-05
963215392,2.5002110813294734e-05
784693846,2.5002110813294734e-05
132907400,2.5002110813294734e-05
977204643,2.5002110813294734e-05
535067069,2.5002110813294734e-05
386921564,2.5002110813294734e-05
402577706,2.5002110813294734e-05
407526387,2.5002110813294734e-05
801363162,2.5002110813294734e-05
739056867,2.5002110813294734e-05
124302606,2.5002110813294734e-05
507884973,2.5002110813294734e-05
411019133,2.5002110813294734e-05
581763064,2.5002110813294734e-05
282458570,2.5002110813294734e-05
932133712,2.5002110813294734e-05
103269059,2.5002110813294734e-05
440225805,2.5002110813294734e-05
423831384,2.5002110813294734e-05
256754090,2.5002110813294734e-05
954603432,2.5002110813294734e-05
299864103,2.5002110813294734e-05
935689756,2.5002110813294734e-05
650130181,2.5002110813294734e-05
396955029,2.5002110813294734e-05
753433497,2.5002110813294734e-05
512748568,2.5002110813294734e-05
881812745,2.5002110813294734e-05
552087142,2.5002110813294734e-05
455753367,2.5002110813294734e-05
215528810,2.5002110813294734e-05
533774581,2.5002110813294734e-05
105400167,2.5002110813294734e-05
347089164,2.5002110813294734e-05
885069063,2.5002110813294734e-05
371653177,2.5002110813294734e-05
428900658,2.5002110813294734e-05
381947169,2.5002110813294734e-05
977619266,2.5002110813294734e-05
388762845,2.5002110813294734e-05
880502821,2.5002110813294734e-05
869891938,2.5002110813294734e-05
491251611,2.5002110813294734e-05
465657794,2.5002110813294734e-05
796600441,2.5002110813294734e-05
772483715,2.5002110813294734e-05
921065403,2.5002110813294734e-05
877968707,2.5002110813294734e-05
275851424,2.5002110813294734e-05
647333691,2.5002110813294734e-05
721925724,2.5002110813294734e-05
150641010,2.5002110813294734e-05
107077951,2.5002110813294734e-05
798595768,2.5002110813294734e-05
758038438,2.5002110813294734e-05
291959619,2.5002110813294734e-05
845938878,2.5002110813294734e-05
544083679,2.5002110813294734e-05
372940972,2.5002110813294734e-05
442807056,2.5002110813294734e-05
173530886,2.5002110813294734e-05
459034640,2.5002110813294734e-05
345015204,2.5002110813294734e-05
727891923,2.5002110813294734e-05
834113608,2.5002110813294734e-05
541099815,2.5002110813294734e-05
816065197,2.5002110813294734e-05
104730209,2.5002110813294734e-05
310360351,2.5002110813294734e-05
492609059,2.5002110813294734e-05
462462142,2.5002110813294734e-05
823726665,2.5002110813294734e-05
198275699,2.5002110813294734e-05
201625627,2.5002110813294734e-05
137947153,2.5002110813294734e-05
837946168,2.5002110813294734e-05
129849334,2.5002110813294734e-05
152836211,2.5002110813294734e-05
396765413,2.5002110813294734e-05
525255721,2.5002110813294734e-05
983083282,2.5002110813294734e-05
669580393,2.5002110813294734e-05
570449157,2.5002110813294734e-05
736148795,2.5002110813294734e-05
140994639,2.5002110813294734e-05
218651502,2.5002110813294734e-05
553315051,2.5002110813294734e-05
655305743,2.5002110813294734e-05
146860301,2.5002110813294734e-05
363638219,2.5002110813294734e-05
519686410,2.5002110813294734e-05
432263576,2.5002110813294734e-05
951327501,2.5002110813294734e-05
104232774,2.5002110813294734e-05
864934971,2.5002110813294734e-05
661399375,2.5002110813294734e-05
123774075,2.5002110813294734e-05
697549492,2.5002110813294734e-05
840821648,2.5002110813294734e-05
979046606,2.5002110813294734e-05
544786495,2.5002110813294734e-05
849574125,2.5002110813294734e-05
235319944,2.5002110813294734e-05
791314148,2.5002110813294734e-05
880161660,2.5002110813294734e-05
286351875,2.5002110813294734e-05
631786861,2.5002110813294734e-05
668349969,2.5002110813294734e-05
201147203,2.5002110813294734e-05
445554495,2.5002110813294734e-05
529013177,2.5002110813294734e-05
476082921,2.5002110813294734e-05
607743015,2.5002110813294734e-05
854172488,2.5002110813294734e-05
995138305,2.5002110813294734e-05
373421344,2.5002110813294734e-05
827113561,2.5002110813294734e-05
921032569,2.5002110813294734e-05
487105575,2.5002110813294734e-05
907096504,2.5002110813294734e-05
464815654,2.5002110813294734e-05
546454076,2.5002110813294734e-05
146997112,2.5002110813294734e-05
257154215,2.5002110813294734e-05
671573518,2.5002110813294734e-05
580874053,2.5002110813294734e-05
161583969,2.5002110813294734e-05
761963398,2.5002110813294734e-05
301275660,2.5002110813294734e-05
485532061,2.5002110813294734e-05
911001415,2.5002110813294734e-05
220441023,2.5002110813294734e-05
731382646,2.5002110813294734e-05
588712105,2.5002110813294734e-05
570914810,2.5002110813294734e-05
812127928,2.5002110813294734e-05
651832587,2.5002110813294734e-05
225305803,2.5002110813294734e-05
736230920,2.5002110813294734e-05
149023809,2.5002110813294734e-05
839053222,2.5002110813294734e-05
586762558,2.5002110813294734e-05
228768871,2.5002110813294734e-05
101862491,2.5002110813294734e-05
988870562,2.5002110813294734e-05
792821651,2.5002110813294734e-05
110259983,2.5002110813294734e-05
764304143,2.5002110813294734e-05
537409221,2.5002110813294734e-05
661686955,2.5002110813294734e-05
400413381,2.5002110813294734e-05
702330833,2.5002110813294734e-05
816416061,2.5002110813294734e-05
212173904,2.5002110813294734e-05
839396900,2.5002110813294734e-05
205860241,2.5002110813294734e-05
900104600,2.5002110813294734e-05
633284200,2.5002110813294734e-05
750307979,2.5002110813294734e-05
946306038,2.5002110813294734e-05
962363955,2.5002110813294734e-05
439223397,2.5002110813294734e-05
827550246,2.5002110813294734e-05
193168963,2.5002110813294734e-05
667114353,2.5002110813294734e-05
999360630,2.5002110813294734e-05
706748293,2.5002110813294734e-05
226551308,2.5002110813294734e-05
773581477,2.5002110813294734e-05
432739383,2.5002110813294734e-05
259014287,2.5002110813294734e-05
972641134,2.5002110813294734e-05
883901413,2.5002110813294734e-05
119406146,2.5002110813294734e-05
119142543,2.5002110813294734e-05
549411590,2.5002110813294734e-05
666635292,2.5002110813294734e-05
913534199,2.5002110813294734e-05
628977598,2.5002110813294734e-05
553026867,2.5002110813294734e-05
732378970,2.5002110813294734e-05
774457671,2.5002110813294734e-05
845464748,2.5002110813294734e-05
546496253,2.5002110813294734e-05
953272775,2.5002110813294734e-05
852936663,2.5002110813294734e-05
279734963,2.5002110813294734e-05
175081493,2.5002110813294734e-05
